k,brier_score_scores,log_loss_scores,brier_score_probas_pos,log_loss_probas_pos,brier_score_probas_pos_neg,log_loss_probas_pos_neg,brier_score_probas_pos_neg_iso,log_loss_probas_pos_neg_iso,brier_score_probas_pos_iso,log_loss_probas_pos_iso,brier_score_probas_pos_sc,log_loss_probas_pos_sc,brier_score_probas_pos_neg_sc,log_loss_probas_pos_neg_sc,ece_scores,ece_probas_pos,ece_probas_pos_neg,ece_probas_pos_neg_iso,ece_probas_pos_iso,ece_probas_pos_sc,ece_probas_pos_neg_sc,metrics_mrr,metrics_hits@10,metrics_mr,accuracy_per_relation,accuracy_uncalib,accuracy_pos,accuracy_pos_neg,accuracy_pos_neg_iso,accuracy_pos_iso,accuracy_pos_sc,accuracy_pos_neg_sc
10,0.3881301548692927,1.1479811242968971,0.21087157812388668,0.6712917028349181,0.1679678425742554,0.5183563915630227,0.16569198568475413,0.5065998667425536,0.19936661479733456,0.6344236475853993,0.2004858307479497,0.6349063681094692,0.16797514387942336,0.5183629181879411,0.40884494027783796,0.1934425747779108,0.02721264090589299,8.481119032872415e-18,0.16721007005094451,0.1701796383257645,0.027013446829959365,0.07491586065515166,0.13727184361162112,1032.8491737768657,0.7749462365591397,0.5022043010752688,0.7098387096774194,0.7652688172043011,0.7655376344086021,0.7283870967741936,0.723494623655914,0.7651075268817205
25,0.3606955343457574,1.063843565577956,0.13555863434069126,0.4665928813372316,0.1127772062644637,0.3680612659083178,0.1114150423014135,0.36156440102695536,0.13272534929501362,0.44264236383417377,0.12953150886212267,0.4506519100079698,0.11274729476379826,0.3680655987563235,0.4037202330558531,0.13098890817293554,0.022652928342101395,5.885375818711851e-18,0.1154068356660611,0.11285323336316044,0.022405685739402062,0.1304914368285603,0.2518630521654606,397.4307700615617,0.8615591397849462,0.5022043010752688,0.8212903225806452,0.8473118279569892,0.8482258064516129,0.8223655913978495,0.8312365591397849,0.8469354838709677
50,0.36282695822293637,1.0671204833167458,0.12039678930906902,0.42153884115004886,0.1009473232599931,0.3356534045312356,0.09903714111065143,0.3267555582176944,0.11714583581383385,0.39894322016802736,0.11376725728151636,0.409777748568905,0.10090570088988549,0.3356571947002978,0.4073210773673109,0.12304204387049521,0.027644773913967982,4.575193270834314e-18,0.1030619957052602,0.10167004821350849,0.027518751160026698,0.15374795330946175,0.2966843071606005,279.2974403283292,0.8804838709677419,0.5022043010752688,0.8429032258064516,0.8652150537634409,0.8681720430107527,0.8333333333333334,0.8549462365591398,0.8654301075268818
100,0.3633293211549909,1.0654043909068618,0.11537814718377395,0.40568862908650305,0.0967287602170461,0.3239790021227338,0.09456247561893844,0.314096385016978,0.11178638030070571,0.38315664376783987,0.10855269716350517,0.39496579205259635,0.09668589731732384,0.3239826918266249,0.40827423034175747,0.11992914507465978,0.027360191755397365,1.0036774279070972e-17,0.09866054821112016,0.09784799991284783,0.02768262149150073,0.16653488567845118,0.31434280159844474,252.03142888000863,0.8850537634408602,0.5022043010752688,0.850752688172043,0.869247311827957,0.8754838709677419,0.852741935483871,0.861505376344086,0.8697849462365591
200,0.3635631394119229,1.0637755300562832,0.11327393922886776,0.39931180783557474,0.09486970554759261,0.31860164037874494,0.09264182115528229,0.30811260576769994,0.10921037276491935,0.37602547524801916,0.10615512519210255,0.38888561043432596,0.0948237102681143,0.3186052292244847,0.4086347875287456,0.11924715513824137,0.029109695598643313,7.42536259480481e-18,0.0960702599422565,0.09628419070131117,0.02892809011721314,0.17273485460428886,0.3230910465493034,241.1208013824387,0.8890860215053763,0.5022043010752688,0.8550537634408603,0.8724193548387097,0.8764516129032258,0.8555376344086022,0.8654838709677419,0.8726344086021506
500,0.364095350686302,1.0632727402655793,0.11240441003869704,0.39637850643910144,0.0940681273914941,0.31611878646283864,0.09187560168690267,0.30586950756871273,0.1082203604859631,0.37354092665258,0.10519107460654589,0.3861651187029683,0.09402492319698964,0.3161223657278058,0.4090649001829086,0.11877046974756382,0.02837516784667967,7.418796759712941e-17,0.09567869874157371,0.09543639640706987,0.028146542272561314,0.17271264379211104,0.3258451236634626,233.4114915217626,0.8891935483870967,0.5022043010752688,0.8566666666666667,0.8732258064516129,0.8781720430107527,0.8588709677419355,0.866505376344086,0.8732795698924731
