eta,brier_score_scores,log_loss_scores,brier_score_probas_pos,log_loss_probas_pos,brier_score_probas_pos_neg,log_loss_probas_pos_neg,brier_score_probas_pos_neg_iso,log_loss_probas_pos_neg_iso,brier_score_probas_pos_iso,log_loss_probas_pos_iso,brier_score_probas_pos_sc,log_loss_probas_pos_sc,brier_score_probas_pos_neg_sc,log_loss_probas_pos_neg_sc,ece_scores,ece_probas_pos,ece_probas_pos_neg,ece_probas_pos_neg_iso,ece_probas_pos_iso,ece_probas_pos_sc,ece_probas_pos_neg_sc,metrics_mrr,metrics_hits@10,metrics_mr,accuracy_per_relation,accuracy_uncalib,accuracy_pos,accuracy_pos_neg,accuracy_pos_neg_iso,accuracy_pos_iso,accuracy_pos_sc,accuracy_pos_neg_sc
1,0.4134199331704219,1.7797379737976862,0.09539698548121667,0.33889260418657524,0.09489256370902972,0.3381161091306334,0.08999136970624726,0.3069210061095801,0.0902435496197227,0.3087163935143414,0.09573172118887387,0.34017239468548727,0.09509379471693313,0.33829591447252705,0.44735018309029206,0.06399561917734645,0.06017214884361641,0.009218186757991027,0.015301987181435876,0.0670346497282215,0.06198729992764177,0.1733688888622963,0.29754790851019985,2556.809241706161,0.8735917994519435,0.5074596569572719,0.8834872627626104,0.8834365167969146,0.8841469603166549,0.8839947224195677,0.8834365167969146,0.8830812950370446
5,0.4369886263750081,1.9262923749838394,0.09280436905575398,0.3148076310033109,0.09121512475474823,0.3101816905311082,0.08910183799828052,0.2993633395797717,0.0891984924658813,0.3005844012229302,0.09196128873109963,0.3125159067665984,0.09133341318960493,0.3102846217183614,0.4616156682307062,0.05211774213754694,0.039760060350531735,0.012401672129585043,0.017922720416755432,0.0460955639238876,0.040762900237829795,0.1582410198898718,0.30202967236760764,2479.375231815372,0.8792246016441693,0.5074596569572719,0.8849588957677864,0.884299198213742,0.8847559119050036,0.8845529280422206,0.8848066578706992,0.8844006901451335
10,0.44290233744388185,1.962726535142795,0.0944979261806997,0.3189373834079532,0.09265417612841943,0.3133806611194713,0.09051089978464116,0.3031000900429628,0.09068932882117263,0.30427825517475776,0.09336351460696961,0.315675158686738,0.09277707608319738,0.31347234144339187,0.46506610042998286,0.05460816142063726,0.040016343892921254,0.009188541141514293,0.017610808733089105,0.046275514841611055,0.041066267043577354,0.1565853261563357,0.30403873892437666,2502.4991242530396,0.8761798437024256,0.5074596569572719,0.8836902466253933,0.8835380087283061,0.8836395006596975,0.882624581345783,0.8836902466253933,0.8835380087283061
20,0.4464874409585341,1.9814974282882938,0.09607729756034149,0.32297996526857725,0.09408368082087867,0.3168224266875656,0.09176374013019428,0.3062196318967397,0.0920503247188542,0.30767025730916286,0.09473791995973094,0.31903346205397304,0.09421228348271238,0.3169078751720655,0.46713584538681135,0.05568519839293869,0.03997071929284305,0.008417457322340846,0.016809474607810227,0.04485466799170829,0.040670988440164195,0.1560247061410531,0.3050690294663095,2520.9639913455594,0.8747082106972496,0.5074596569572719,0.8820156297574343,0.8815589160661728,0.8816604079975642,0.8818126458946514,0.8818633918603471,0.881305186237694
50,0.44886704121666965,1.9906045989224963,0.09734506737876512,0.3260817569231785,0.09528168401044484,0.3195162725988486,0.0930477161195602,0.3099100676244017,0.09328993087738234,0.3106524570584584,0.09590626058139316,0.3217597895115435,0.0954156967151876,0.3196027293203985,0.4684919049797186,0.055026900813045496,0.03981563653677813,0.009157425892823505,0.017948240505790893,0.04619958362296148,0.041539635135357696,0.15468913781098545,0.30836595920049453,2536.8382958994434,0.8721201664467675,0.5074596569572719,0.8801380290266924,0.8795798234040394,0.8802395209580839,0.8802395209580839,0.8802395209580839,0.8793260935755608
100,0.449666015755715,1.9913726056985976,0.09767751460928813,0.326822501935621,0.09556828407981804,0.3199989851971709,0.09332201965426648,0.31086442102028344,0.09349302561456536,0.31100443706956094,0.09617033004297994,0.3222301438833126,0.09570656439514533,0.3200937233225197,0.46894523991699283,0.055456757920533395,0.040833107241637634,0.00913045534426257,0.015966234043345802,0.0460728442126171,0.041908731306834084,0.1547550590604446,0.30965382237791056,2527.40897383062,0.8707500253729828,0.5074596569572719,0.8806962346493453,0.8800365370953009,0.8804932507865625,0.8801380290266924,0.8805947427179539,0.8806962346493453
