accuracy_per_relation,accuracy_pos,accuracy_pos_iso,accuracy_pos_neg,accuracy_pos_neg_iso,accuracy_pos_neg_sc,accuracy_pos_sc,accuracy_uncalib,brier_score_probas_pos,brier_score_probas_pos_iso,brier_score_probas_pos_neg,brier_score_probas_pos_neg_iso,brier_score_probas_pos_neg_sc,brier_score_probas_pos_sc,brier_score_scores,ece_probas_pos,ece_probas_pos_iso,ece_probas_pos_neg,ece_probas_pos_neg_iso,ece_probas_pos_neg_sc,ece_probas_pos_sc,ece_scores,log_loss_probas_pos,log_loss_probas_pos_iso,log_loss_probas_pos_neg,log_loss_probas_pos_neg_iso,log_loss_probas_pos_neg_sc,log_loss_probas_pos_sc,log_loss_scores,metrics_hits@10,metrics_mr,metrics_mrr
0.8875806451612903,0.852741935483871,0.8485483870967742,0.8718817204301075,0.8779032258064516,0.8719354838709678,0.8652150537634409,0.5022043010752688,0.11326054212735774,0.10932302495335325,0.09484812404036443,0.09253307079167732,0.09480374936218143,0.1061865371173744,0.3631659630424295,0.11869738999233456,0.09610577860440293,0.02867179460422967,1.3722595342006639e-17,0.02801959787035746,0.09605085358503357,0.4083999011337116,0.39898948892097613,0.3755526695921677,0.31861535438327826,0.30813644217075253,0.31861897355361735,0.3880795680196811,1.0628101241289667,0.31936494221838213,244.24522086618424,0.16855153305487147
0.8982258064516129,0.8415053763440861,0.8659677419354839,0.8627956989247312,0.8713978494623655,0.8626881720430107,0.8232258064516129,0.5022043010752688,0.1470969047874042,0.11293827956899179,0.123208328346179,0.10320889810531554,0.12332184709502418,0.13953547628203666,0.49772074388347165,0.19326106799546108,0.06509857470870574,0.14001669688891338,9.060852426779504e-17,0.1397564029604098,0.1328616564270907,0.49774829798488207,0.47739234029725996,0.39293455449606485,0.44454980222833146,0.3517519332316571,0.4445549083746815,0.4784827552125384,4.921945735433863,0.6486661626525543,500.2052597472729,0.3714327374868514
0.7799462365591397,0.620752688172043,0.7529032258064516,0.7146774193548387,0.7596774193548387,0.7138172043010753,0.6684408602150538,0.5022043010752688,0.2601972033269588,0.2000884174227339,0.18749529970515336,0.17022319881863715,0.18755556656921576,0.23497443591676617,0.21783093397917905,0.2475382796666956,0.16730826860492223,0.09713085707797797,2.0353790337744906e-16,0.09675652208980519,0.19818527965765442,0.14992703899260487,0.7560643264776372,0.6217661989094342,0.577224791721191,0.5183682349340232,0.5772830311924497,0.6791334757883497,0.6262777609434179,0.11318716924073874,1012.2968463116968,0.0639153613148791
0.9096236559139785,0.838763440860215,0.8578494623655915,0.866505376344086,0.8695698924731183,0.866505376344086,0.840752688172043,0.5022043010752688,0.12798270686749547,0.11630226071839007,0.11098637458436676,0.10367647536269427,0.11096235944177718,0.12326427305736327,0.49779469586557185,0.14086987198040046,0.09175720538671026,0.070872074250252,1.1488719175522958e-17,0.07054506749198193,0.09602514585767441,0.49779503656546237,0.4306031200521931,0.44029141209320816,0.3916297393368594,0.3501406794406591,0.3916337665331332,0.47284104989966336,7.861270153395866,0.5900205205745761,216.36650826223135,0.32491042654303937
0.9018817204301075,0.8810752688172043,0.8853763440860215,0.8891935483870967,0.8931182795698924,0.8890322580645161,0.8771505376344086,0.5671505376344086,0.09083492106393476,0.08866991720510899,0.08132327403741244,0.07850579816147316,0.08136927254769909,0.09290089840726498,0.28448812611572283,0.06310309051185528,0.05890671985056688,0.031734750399025555,4.947020988792612e-17,0.032230653365760684,0.06665434413816036,0.35574463639208065,0.30882269931167294,0.30795149189948595,0.2794441841171686,0.2658716138482606,0.2794475684280036,0.31079750950020363,1.042574672809122,0.6198833567339885,635.0990387730857,0.30557024321693566
0.9013440860215054,0.7579569892473118,0.7669892473118279,0.8180645161290323,0.8420430107526882,0.8178494623655914,0.7827956989247312,0.5408064516129032,0.1677386283960677,0.13349227620434082,0.12923531551294778,0.11542565965666375,0.12934266693428767,0.14894912493336024,0.37169686036298966,0.1568930915094191,0.0917229285528767,0.08349684356361309,5.831058455679116e-17,0.08393567524350055,0.12328508922765144,0.3966375450293223,0.503608247004199,0.3982937792471345,0.415360948027422,0.3563502295273166,0.41536631567842314,0.4504271376412886,1.467018710379075,0.6330597256723188,648.001242034777,0.3373696737711743
0.9152688172043011,0.8960215053763441,0.9018817204301075,0.9038172043010753,0.9044623655913978,0.9040322580645161,0.8970430107526882,0.8837634408602151,0.07851581614964831,0.076112749247504,0.07175171850697865,0.06904509735714606,0.07178103077638119,0.07685445728300705,0.10498868338703177,0.05115011440810339,0.03879611811683384,0.029686736240181876,1.0060090454823347e-17,0.02957558434390293,0.04456317163243269,0.10014223857592514,0.27079421164770767,0.2615222396382772,0.24720780913080978,0.23176599501600448,0.2472107795559544,0.26313660838266106,0.7189897585919637,0.6472621233394535,744.1980775461712,0.33029543480247514
0.909247311827957,0.7494623655913979,0.7868817204301075,0.8173118279569892,0.8439247311827957,0.8174193548387096,0.7832795698924732,0.5226881720430108,0.17167910951304044,0.13458572397292365,0.12655918025909416,0.11258924225310064,0.12665846026746638,0.14929026020096087,0.45630104859344306,0.15811055337229085,0.11214453319841869,0.07275065022130164,9.583731657731997e-17,0.07330472475114912,0.12016901121083255,0.4646797251957719,0.5161328771512239,0.4058628802357944,0.4070794147107392,0.3518024669721689,0.4070846180948829,0.4508741169782615,4.224558942962883,0.5852683875148504,397.900475213306,0.30872253659060545
0.8938172043010753,0.868978494623656,0.8715591397849463,0.8729032258064516,0.8818279569892473,0.8728494623655914,0.8664516129032258,0.6108064516129033,0.09473290312792171,0.09488088079419678,0.0893608419122372,0.08436879371537996,0.08942966035476582,0.09726795256003493,0.26418460007611655,0.04974763767693631,0.048652520204354184,0.04634160933956023,0.0,0.04670399677812743,0.0567480551091467,0.3398306929167881,0.31906385871980275,0.3128958046543289,0.3052820463399846,0.2777333506177101,0.3052858904068814,0.32293888801938403,1.198634470960151,0.7526730748460957,1074.095582676315,0.5309266220398304
0.9029569892473118,0.7910752688172042,0.8025806451612904,0.8436021505376344,0.8525806451612903,0.8431182795698925,0.8160752688172043,0.560752688172043,0.1505272450598608,0.12297868691124916,0.11482049489716625,0.10656712319371567,0.11490223187436956,0.13114012924880386,0.3217457249830258,0.15014866326444892,0.08267643508972629,0.0732599590670678,3.1086244689504386e-17,0.07371976757657529,0.10926416307244965,0.3623703490854591,0.46269850863794726,0.36871959016001155,0.3733458211087191,0.32951339354211384,0.37335060475126786,0.40460701867115056,1.066867040263632,0.7291824171076791,587.0794362242143,0.47663334294793014
