accuracy_per_relation,accuracy_pos,accuracy_pos_iso,accuracy_pos_neg,accuracy_pos_neg_iso,accuracy_pos_neg_sc,accuracy_pos_sc,accuracy_uncalib,brier_score_probas_pos,brier_score_probas_pos_iso,brier_score_probas_pos_neg,brier_score_probas_pos_neg_iso,brier_score_probas_pos_neg_sc,brier_score_probas_pos_sc,brier_score_scores,ece_probas_pos,ece_probas_pos_iso,ece_probas_pos_neg,ece_probas_pos_neg_iso,ece_probas_pos_neg_sc,ece_probas_pos_sc,ece_scores,log_loss_probas_pos,log_loss_probas_pos_iso,log_loss_probas_pos_neg,log_loss_probas_pos_neg_iso,log_loss_probas_pos_neg_sc,log_loss_probas_pos_sc,log_loss_scores,metrics_hits@10,metrics_mr,metrics_mrr
0.8206851508511714,0.8067377380751728,0.8016391370301702,0.8241825383448508,0.8240561267486938,0.8241825383448508,0.7959506152031013,0.4999789314006405,0.14212788206615748,0.14107614825076797,0.12403854710103454,0.1240950381452728,0.12403848918708212,0.14510261125934348,0.445572232212395,0.10802915995225082,0.08946030833209556,0.01067582282653529,0.00699252277435059,0.01066218126277643,0.11304954737639948,0.4625255433962153,0.4463757120985599,0.44215528119862046,0.389833326626873,0.3898854834610226,0.3898356655070431,0.45124740933776486,1.533928791554572,0.3941558167951797,3430.8693591202123,0.29583473967362306
0.8045255351424238,0.6002865329512894,0.6400219113433339,0.5544623293443451,0.6422341142760829,0.5545466037417832,0.6101887746502612,0.4999789314006405,0.22494239533363558,0.20803145528953107,0.22469787795731397,0.20299433345446838,0.22469730589396622,0.2284992373799987,0.4999600556860562,0.10634056276933913,0.06314431733619326,0.156289998909715,0.006800646281727416,0.15616548681659517,0.15140079312673113,0.4999776426222399,0.6373193005651496,0.5936251368204077,0.6362553057238051,0.5820868916678338,0.6362553495353314,0.6437693785737651,5.233593539454379,0.3740993553280243,7631.636560906754,0.2824132607477101
0.6629024102477667,0.5897311646721726,0.6180684308107197,0.6782614191808528,0.6793991235462666,0.6782824877802124,0.5505435698634755,0.4999789314006405,0.23965421321529687,0.24372140451844315,0.20938845351015112,0.20316403105512415,0.2093907411634531,0.2531269934159015,0.23567338666195467,0.16020022397215725,0.17886891692122034,0.04415973265979175,0.0090836734701206,0.044236619640299804,0.1870886979369448,0.14335939491576738,0.6763748084414889,0.6846926645080735,0.6144616960668199,0.5923197087975974,0.6144741272361858,0.7037352964205206,0.663440711386646,0.27326928748999285,6799.552016180002,0.20213785171654614
0.8257205460980954,0.7896932411933255,0.7849949435361537,0.7967933591774818,0.7956556548120681,0.7968144277768414,0.7872282150682622,0.4999789314006405,0.16184198433056446,0.1586214491769169,0.14617441819292532,0.1456411774965459,0.14617440723072703,0.15659950329930739,0.500020870354592,0.11361927245130592,0.07605843723007416,0.022855867649157452,0.007904925558477308,0.022878332300389246,0.08427093020583963,0.500020962877039,0.5003637373407782,0.48997647680508644,0.45488400247670174,0.45374960293180117,0.4548842209901208,0.4850075244687033,7.901857966070853,0.40226688577086755,5050.017486200649,0.30870238858207616
0.8081704028316198,0.7214099106691387,0.7022164166526209,0.7249072981628182,0.7316703185572223,0.7249072981628182,0.7228636440249452,0.5008638125737401,0.18645320999775755,0.19185121871829725,0.17807651772507113,0.17049598097100216,0.17807713363817593,0.1851380969269908,0.4729471412739745,0.07637187688362332,0.08560017145607507,0.06214156248065968,0.006862596424947496,0.0621396922823022,0.07359402596069814,0.48212609757927805,0.5535015160421436,0.5668575806850646,0.5334941857489571,0.517608292686097,0.53349467308897,0.5500556126594139,2.1774196678224476,0.3201028104327308,5998.061349176252,0.18144236917566578
0.6826436878476319,0.6809581998988707,0.65104078880836,0.6859514579470757,0.6926934097421203,0.6859514579470757,0.6672846789145458,0.5701162986684645,0.21438765500491325,0.21958758244628124,0.21403612631466135,0.203998687110917,0.21403602519643847,0.21530682117297284,0.23753961116592057,0.09270147937316225,0.08302598630499797,0.08561137947006649,0.004676083815562329,0.08565345853122511,0.09093877536621382,0.15019018089873745,0.6190712009264032,0.6286109215073183,0.6188065476391061,0.5940850779361583,0.618806552067774,0.620546083187935,0.6670091431740247,0.1620107023975056,11409.057599123584,0.0950394899161731
0.6097041968649924,0.6003708073487275,0.626432664756447,0.6101466374515422,0.6282234957020058,0.6101045002528231,0.5865076689701668,0.5404727793696275,0.23801610641051038,0.23646773454628486,0.23767329471797705,0.2262255686393773,0.23767361875040668,0.2383986951678472,0.4382576676826786,0.07794582965340642,0.04808071010383346,0.07578706950798177,0.006630927281390513,0.07578297198021344,0.07995826337918524,0.4445666813557051,0.6691468268083168,0.6700626209445736,0.6687838055087311,0.644588759389898,0.6687839653700602,0.6698704066745614,3.087698253423287,0.05494459191842582,16951.14273374626,0.028533441217135393
0.7649165683465363,0.7475349738749368,0.7083052418675206,0.7481670318557222,0.7491783246249789,0.7481670318557222,0.7432369796055959,0.6025198044833979,0.18316063474984462,0.19501113019684788,0.17989036581115075,0.17391330744516786,0.1798908536749029,0.1829010773176935,0.3140456660629251,0.08348978130366937,0.10261534535769529,0.06240462999650886,0.0064616998852716654,0.06240865245662784,0.08102432921496577,0.3222176159450904,0.5568240050750015,0.5753216504126762,0.5535077047667407,0.5253263371622415,0.5535076556850803,0.5561097902997354,1.2732361626009205,0.2582901445245018,7125.716049382716,0.1713734286368093
0.8357702679925838,0.7418464520478678,0.724001348390359,0.7376959379740435,0.7417200404517108,0.737674869374684,0.7417832462497893,0.5006109893814259,0.18203577624335152,0.18941839172044928,0.17749806921630634,0.16956978699251063,0.1774978835552258,0.18158115303277242,0.4811223178274732,0.06332614075046515,0.07309470863688503,0.04111855560102128,0.006724254758265716,0.041216805066295416,0.059653096645373084,0.48747884693745314,0.5456178826873788,0.565039163884012,0.5342846515320441,0.515994842173244,0.5342847729083797,0.5439933569081571,2.392532135475111,0.3372729954072389,6667.3190915602745,0.18339346552700744
0.6369669644362043,0.6405275577279622,0.6070284847463341,0.6488075172762515,0.671919770773639,0.6488075172762515,0.6167200404517108,0.5539356143603573,0.22445463897347503,0.23469225029084576,0.2240541206254878,0.21080926402743322,0.2240517294342283,0.22481584602219065,0.23555795939871763,0.09198144371104088,0.11256971996891857,0.08788703204447033,0.0038032603625317188,0.08794148798534838,0.09546706850315324,0.12309747593772162,0.6414263702001465,0.6630263830311592,0.6412851086107535,0.6086382159343459,0.6412859067751632,0.6421728329535827,0.6617420081052304,0.15670163906796444,12744.418257278894,0.09238765077425615
